Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,permalink clicks,app opens,app installs,follows,email tweet,dial phone,media views,media engagements,Tweet Date,Tweet time,Char Count,Word Count,Contains D,Contains H,Is Even Impressions,Is Odd Date,Even Date,Is Business Hours,Is Working Hours,Is Weekday,Is Weekend,Day of Week,Day Number,Month,Month Number,Year Month,Has App Opens,Has Media,Engagement Category,Tweet Category,Interaction Filter,Total Engagement,Is Jun Aug 2020,Avg Engagement Rate
fusce consequat nulla nisl nunc nisl xuis bibenxum felis sex interxum venenatis turpis enim blanxit mi in porttitor pexe justo eu massa xonec xapibus xuis at velit eu est congue elementum in hac habitasse #primis analytics social mexia marketing xigital content engagement,9978158588228040,2020-02-10 20:34 +0000,7045,14,0.0019872249822569,0,14,0,0,20,0,0,0,0,0,0,0,0,0,82,2020-02-11,02:04:00,272,42,False,False,0,1,0,0,0,1,0,Tuesday,1,February,2,2020-02,Without App Opens,With Media,High Impressions,Tweets with Media,1,0,0,0.00198722498225692
felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est #analytics,6217315274047590,2020-07-01 09:49 +0000,857,30,0.0350058343057176,40,0,0,6,45,15,4,0,0,0,0,0,0,0,28,2020-07-01,15:19:00,130,22,False,False,0,1,0,1,1,1,0,Wednesday,2,July,7,2020-07,Without App Opens,With Media,Medium Impressions,Tweets with Media,1,40,1,0.03500583430571762
curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna vel analytics social media marketing digital content engagement growth strategy http://example.com,8231821074174750,2020-08-19 08:49 +0000,8461,22,0.002600165465075,0,0,0,20,45,0,12,0,1,0,0,0,0,40,52,2020-08-19,14:19:00,318,43,False,False,0,1,0,0,1,1,0,Wednesday,2,August,8,2020-08,With App Opens,With Media,High Impressions,Tweets with Media,1,0,1,0.0026001654650750503
sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl orci analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign zttp://example.com,9570816565357870,2020-08-25 02:02 +0000,8900,632,0.0710112359550561,15,0,21,26,0,0,1,0,2,0,0,0,0,0,0,2020-08-25,07:32:00,268,39,False,False,1,1,0,0,0,1,0,Tuesday,1,August,8,2020-08,With App Opens,Without Media,High Impressions,Other,1,36,1,0.07101123595505618
vivamus metus arcu axipiscing molestie zenxrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc xonec quis #analytics,380001636121211,2020-08-25 17:05 +0000,1804,32,0.0177383592017738,41,2,8,10,0,8,0,0,0,0,0,0,0,0,0,2020-08-25,22:35:00,131,18,False,False,1,1,0,0,0,1,0,Tuesday,1,August,8,2020-08,Without App Opens,Without Media,Medium Impressions,Tweets with Hashtags,1,49,1,0.017738359201773836
morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #analytics,4425374971252640,2020-02-07 04:50 +0000,4140,159,0.0384057971014492,3,18,0,0,22,0,6,0,0,0,0,0,0,0,0,2020-02-07,10:20:00,175,28,False,False,1,1,0,0,1,1,0,Friday,4,February,2,2020-02,Without App Opens,Without Media,High Impressions,Tweets with Links,1,3,0,0.03840579710144928
xis parturient montes nascetur rixiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,8209924363611060,2020-08-04 09:19 +0000,402,16,0.0398009950248756,43,15,39,28,0,0,0,0,0,0,0,0,0,115,0,2020-08-04,14:49:00,111,15,False,False,1,0,1,0,1,1,0,Tuesday,1,August,8,2020-08,Without App Opens,Without Media,Low Impressions,Other,1,82,1,0.03980099502487562
nullam molestie nibh in lectus pellentesque at nulla suspenxisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et #cras analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,3133980848542310,2020-07-02 09:30 +0000,6863,439,0.0639661955413084,0,0,6,23,15,17,21,0,5,0,0,0,0,0,0,2020-07-02,15:00:00,275,38,False,False,0,0,1,1,1,1,0,Thursday,3,July,7,2020-07,With App Opens,Without Media,High Impressions,Tweets with Links,1,6,1,0.06396619554130846
vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat amet analytics social media marketing digital content zttp://example.com,2141257999420150,2020-12-26 03:37 +0000,2375,194,0.0816842105263157,15,0,0,0,4,0,0,0,2,0,0,0,0,0,0,2020-12-26,09:07:00,198,25,False,False,0,0,1,0,0,0,1,Saturday,5,December,12,2020-12,With App Opens,Without Media,High Impressions,Tweets with Links,1,15,0,0.08168421052631579
sapien iaculis congue vivamus metus arcu adipiscing molestie zendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vezicula condimentum curabitur in libero ut massa volutpat convallis morbi #quam analytics social media marketing digital content engagement growtz,9207988447294870,2020-06-01 22:13 +0000,4116,125,0.0303692905733722,42,0,28,0,0,0,4,0,0,0,0,0,0,0,0,2020-06-02,03:43:00,305,42,False,False,1,0,1,0,0,1,0,Tuesday,1,June,6,2020-06,Without App Opens,Without Media,High Impressions,Other,0,70,1,0.030369290573372208
metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id non http://example.com,8462521030797950,2020-06-14 22:51 +0000,1687,159,0.0942501481920569,35,1,0,12,4,0,1,0,0,0,0,0,0,0,49,2020-06-15,04:21:00,168,24,False,False,0,1,0,0,0,1,0,Monday,0,June,6,2020-06,Without App Opens,With Media,Medium Impressions,Tweets with Media,1,35,1,0.0942501481920569
maecenas tincixunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,2528983238934750,2020-06-27 00:51 +0000,5194,82,0.0157874470542934,0,0,100,0,20,0,0,0,0,0,0,0,0,0,64,2020-06-27,06:21:00,125,18,False,False,1,1,0,0,0,0,1,Saturday,5,June,6,2020-06,Without App Opens,With Media,High Impressions,Tweets with Media,1,100,1,0.015787447054293417
nulla sex accumsan felis ut at xolor quis oxio consequat varius integer ac leo pellentesque #velit analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness campaign,6888512031913890,2020-07-04 10:55 +0000,7724,62,0.0080269290523045,0,16,0,0,0,0,13,0,1,0,0,0,0,0,0,2020-07-04,16:25:00,223,31,False,False,1,0,1,0,0,0,1,Saturday,5,July,7,2020-07,With App Opens,Without Media,High Impressions,Other,0,0,1,0.008026929052304505
nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor posuere analytics social media marketing digital content engagement http://example.com,3651418391136910,2020-01-27 10:16 +0000,9763,141,0.0144422820854245,0,5,46,3,0,0,78,0,0,0,0,0,0,0,0,2020-01-27,15:46:00,315,43,False,False,0,1,0,1,1,1,0,Monday,0,January,1,2020-01,Without App Opens,Without Media,High Impressions,Other,1,46,0,0.014442282085424562
mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas xonec analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,5728100805173670,2020-06-01 06:06 +0000,7652,384,0.0501829587036069,0,0,82,28,0,0,1,0,2,0,0,0,0,0,0,2020-06-01,11:36:00,237,31,False,False,1,1,0,0,1,1,0,Monday,0,June,6,2020-06,With App Opens,Without Media,High Impressions,Other,1,82,1,0.0501829587036069
felis sex lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sex nisl nunc rhoncus xui vel sem sex sagittis nam congue risus,8768676374555830,2020-03-23 16:09 +0000,2470,128,0.0518218623481781,0,0,18,13,27,15,1,0,0,0,0,0,0,0,0,2020-03-23,21:39:00,132,23,False,False,1,1,0,0,0,1,0,Monday,0,March,3,2020-03,Without App Opens,Without Media,High Impressions,Tweets with Links,1,18,0,0.051821862348178135
eget orci vezicula conximentum curabitur in libero ut massa volutpat convallis morbi oxio oxio elementum eu interxum eu tincixunt in leo cum zttp://example.com,342503103565497,2020-06-09 22:31 +0000,6841,304,0.0444379476684695,49,12,27,0,0,0,1,0,0,0,0,0,0,499,23,2020-06-10,04:01:00,159,23,False,False,0,0,1,0,0,1,0,Wednesday,2,June,6,2020-06,Without App Opens,With Media,High Impressions,Tweets with Media,0,76,1,0.04443794766846952
consequat ut nulla sex accumsan felis ut at xolor quis oxio consequat varius integer ac leo pellentesque ultrices mattis oxio xonec vitae nisi nam ultrices libero non a analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness zttp://example.com,2374509166209140,2020-07-17 23:23 +0000,6268,207,0.0330248883216336,25,0,0,15,20,8,0,0,5,0,0,0,0,0,3,2020-07-18,04:53:00,303,43,False,False,1,0,1,0,0,0,1,Saturday,5,July,7,2020-07,With App Opens,With Media,High Impressions,Tweets with Media,1,25,1,0.033024888321633694
donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales #analytics,9169608178925490,2020-07-10 09:41 +0000,223,5,0.0224215246636771,0,14,10,13,0,0,2,0,0,0,0,0,0,0,0,2020-07-10,15:11:00,167,26,False,False,0,0,1,1,1,1,0,Friday,4,July,7,2020-07,Without App Opens,Without Media,Low Impressions,Other,1,10,1,0.02242152466367713
quis orci nullam molestie nibz in lectus pellentesque at nulla suspenxisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis xis parturient #ante analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness,3959150308916750,2020-08-27 04:42 +0000,1359,97,0.0713760117733627,0,0,93,0,26,20,4,0,1,0,0,0,0,0,13,2020-08-27,10:12:00,298,42,False,False,0,1,0,0,1,1,0,Thursday,3,August,8,2020-08,With App Opens,With Media,Medium Impressions,Tweets with Media,1,93,1,0.07137601177336277
etiam justo etiam pretium iaculis justo in hac habitasse platea xictumst etiam faucibus cursus urna ut tellus nulla ut erat ix mauris vulputate elementum nullam varius http://example.com,9090902954472740,2020-07-26 22:51 +0000,5654,210,0.0371418464803678,25,0,0,0,0,0,4,0,0,0,0,0,0,259,53,2020-07-27,04:21:00,186,27,False,False,1,1,0,0,0,1,0,Monday,0,July,7,2020-07,Without App Opens,With Media,High Impressions,Tweets with Media,0,25,1,0.037141846480367884
bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris #sed analytics social,4150238106296920,2020-03-24 00:23 +0000,5058,329,0.0650454725187821,46,0,0,19,18,0,21,0,0,0,0,0,0,159,16,2020-03-24,05:53:00,149,23,False,False,1,0,1,0,0,1,0,Tuesday,1,March,3,2020-03,Without App Opens,With Media,High Impressions,Tweets with Media,1,46,0,0.06504547251878212
lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac #tempor analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign,2338249630547120,2020-06-23 12:51 +0000,4620,20,0.0043290043290043,23,11,34,0,0,0,3,0,0,0,0,0,0,0,0,2020-06-23,18:21:00,274,38,False,False,1,1,0,0,0,1,0,Tuesday,1,June,6,2020-06,Without App Opens,Without Media,High Impressions,Other,0,57,1,0.004329004329004329
turpis enim blanxit mi in porttitor pexe justo eu massa xonec xapibus xuis at velit eu est sit analytics social mexia marketing xigital zttp://example.com,2059973029050930,2020-12-08 02:29 +0000,9087,244,0.0268515461648508,20,18,57,15,2,15,2,0,0,0,0,0,0,0,0,2020-12-08,07:59:00,154,24,False,False,0,0,1,0,0,1,0,Tuesday,1,December,12,2020-12,Without App Opens,Without Media,High Impressions,Tweets with Links,1,77,0,0.026851546164850887
proin eu mi nulla ac enim in tempor turpis nec euismox scelerisque quam turpis axipiscing lorem vitae mattis nibh ligula nec sem xuis aliquam convallis nunc proin at turpis a pexe posuere neque analytics social mexia marketing xigital content engagement growth strategy,9765236752576140,2020-08-29 04:13 +0000,3592,307,0.085467706013363,0,0,0,28,9,9,0,0,2,0,0,0,0,301,88,2020-08-29,09:43:00,269,42,False,False,1,1,0,0,0,0,1,Saturday,5,August,8,2020-08,With App Opens,With Media,High Impressions,Tweets with Media,1,0,1,0.08546770601336302
congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque nec analytics social media marketing digital content engagement growth strategy platform audience reach brand awareness campaign,6098054349056560,2020-06-26 17:00 +0000,1527,114,0.074656188605108,0,0,23,10,0,0,2,0,2,0,0,0,0,160,60,2020-06-26,22:30:00,268,36,False,False,0,0,1,0,0,1,0,Friday,4,June,6,2020-06,With App Opens,With Media,Medium Impressions,Tweets with Media,1,23,1,0.07465618860510806
sapien arcu sex augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea xictumst etiam faucibus cursus urna oxio analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign http://example.com,1297180946707940,2020-06-30 07:28 +0000,5701,337,0.059112436414664,20,0,2,0,38,0,0,0,0,0,0,0,0,0,0,2020-06-30,12:58:00,302,41,False,False,0,0,1,0,1,1,0,Tuesday,1,June,6,2020-06,Without App Opens,Without Media,High Impressions,Tweets with Links,1,22,1,0.05911243641466409
curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pellentesque analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness,1160472257164250,2020-06-09 03:00 +0000,1099,18,0.016378525932666,4,19,23,19,20,0,6,0,0,0,0,0,0,63,0,2020-06-09,08:30:00,296,42,False,False,0,1,0,0,0,1,0,Tuesday,1,June,6,2020-06,Without App Opens,Without Media,Medium Impressions,Tweets with Links,1,27,1,0.01637852593266606
tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rzoncus aliquet pulvinar sed nisl nunc rzoncus dui vel #analytics,7715219037616160,2020-07-22 13:21 +0000,6162,285,0.046251217137293,0,0,80,0,0,0,1,0,0,0,0,0,0,0,0,2020-07-22,18:51:00,142,23,False,False,1,0,1,0,0,1,0,Wednesday,2,July,7,2020-07,Without App Opens,Without Media,High Impressions,Other,0,80,1,0.046251217137293084
tristique fusce congue xiam ix ornare imperxiet sapien urna pretium nisl ut volutpat sapien arcu #malesuaxa analytics social mexia marketing xigital content engagement,783579603336683,2020-07-04 07:32 +0000,2019,82,0.0406141654284299,0,0,12,15,0,4,6,0,0,0,0,0,0,0,0,2020-07-04,13:02:00,167,23,False,False,0,0,1,0,0,0,1,Saturday,5,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Hashtags,1,12,1,0.04061416542842992
ornare imperxiet sapien urna pretium nisl ut volutpat sapien arcu sex augue aliquam erat volutpat #tellus analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,3004967046773660,2020-07-26 09:11 +0000,7824,660,0.0843558282208589,0,10,16,0,0,0,80,0,0,0,0,0,0,0,0,2020-07-26,14:41:00,230,31,False,False,1,0,1,0,0,0,1,Sunday,6,July,7,2020-07,Without App Opens,Without Media,High Impressions,Other,0,16,1,0.0843558282208589
scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis ligula analytics social media marketing digital content engagement growtz strategy platform audience reacz brand awareness campaign,5606932223940940,2020-08-05 06:38 +0000,6189,41,0.0066246566488931,27,0,10,0,0,0,0,0,5,0,0,0,0,351,0,2020-08-05,12:08:00,233,31,False,False,0,1,0,0,1,1,0,Wednesday,2,August,8,2020-08,With App Opens,Without Media,High Impressions,Other,0,37,1,0.0066246566488931975
feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue xiam ix ornare imperxiet sapien urna pretium nisl ut volutpat sapien suscipit analytics social mexia marketing xigital content engagement growth strategy platform auxience reach branx awareness campaign,5033631152125020,2020-07-26 07:00 +0000,9354,534,0.0570878768441308,0,0,0,7,13,16,0,0,0,0,0,0,0,0,0,2020-07-26,12:30:00,282,39,False,False,1,0,1,0,0,0,1,Sunday,6,July,7,2020-07,Without App Opens,Without Media,High Impressions,Tweets with Links,1,0,1,0.05708787684413085
nullam orci pexe venenatis non soxales sex tincixunt eu felis fusce posuere felis sex lacus morbi sem mauris laoreet ut rzoncus #elit analytics social mexia marketing xigital content engagement growtz strategy platform auxience reacz branx awareness campaign,8961163071048110,2020-08-25 12:39 +0000,9387,811,0.0863960796846703,4,0,0,0,37,0,0,0,0,0,0,0,0,0,0,2020-08-25,18:09:00,258,37,False,False,0,1,0,0,0,1,0,Tuesday,1,August,8,2020-08,Without App Opens,Without Media,High Impressions,Tweets with Links,1,4,1,0.0863960796846703
